GEOID10,GEOID20,WEIGHT,PAREA
40134201101006,40134201101013,1,0.39486311
40134201101007,40134201101002,0.686805441,0.401849906
40134201101007,40134201101012,0.313194559,0.598150094
40134201101008,40134201101009,1,1
40134201101009,40134201101011,0,0.749397791
40134201101009,40134201101021,1,0.250602209
40134201101010,40134201101013,1,1
40134201101011,40134201101016,1,1
40134201101012,40134201101013,1,1
40134201101013,40134201101008,1,1
40134201101014,40134201101013,1,1
40134201101015,40134201101007,1,1
40134201101016,40134201101005,1,1
40134201101017,40134201101018,1,1
40134201101018,40134201101018,1,1
40134201101019,40134201101019,1,1
40134201101020,40134201101019,0.845403501,0.823042937
40134201101020,40134201101020,0.154596499,0.176957063
40134201101021,40134201101020,1,1
40134201101022,40134201101066,1,1
40134201101023,40134201101021,1,1
40134201101024,40134201101022,1,1
40134201101025,40134201101013,1,1
40134201101026,40134201101013,1,1
40134201101027,40134201101016,1,1
40134201101028,40134201101018,1,1
40134201101029,40134201101018,1,1
40134201101030,40134201101018,1,0.784649701
40134201101030,40134201101070,0,0.215350299
40134201101031,40134201101071,1,1
40134201101032,40134201101071,1,1
40134201101033,40134201101018,1,1
40134201101034,40134201101019,1,1
40134201101035,40134201101019,1,1
40134201101036,40134201101019,1,1
40134201101037,40134201101019,1,1
40134201101038,40134201101023,1,1
40134201101039,40134201101023,1,1
40134201101040,40134201101018,1,1
40134201101041,40134201101018,1,1
40134201101042,40134201101070,1,1
40134201101043,40134201101026,0.740578476,0.81859217
40134201101043,40134201101027,0.259421524,0.18140783
40134201101044,40134201101024,0.299138529,0.191702469
40134201101044,40134201101025,0.197431429,0.091906699
40134201101044,40134201101026,0.202464158,0.46398942
40134201101044,40134201101028,0.071793247,0.067193908
40134201101044,40134201101029,0.229172636,0.185207503
40134201101045,40134201101029,0.999655147,0.998639079
40134201101045,40134201101030,0.000344853,0.001360921
40134201101046,40134201101030,1,1
40134201101047,40134201101040,1,1
40134201101048,40134201101031,1,1
40134201101049,40134201101032,1,1
40134201101050,40134201101033,1,1
40134201101051,40134201101034,1,1
40134201101052,40134201101035,0.262108262,0.267527624
40134201101052,40134201101036,0.142450142,0.131527499
40134201101052,40134201101037,0.111111111,0.05550857
40134201101052,40134201101038,0.233618234,0.0875801
40134201101052,40134201101041,0.111111111,0.158654357
40134201101052,40134201101042,0.071225071,0.092509038
40134201101052,40134201101049,0.068376068,0.206692813
40134201101053,40134201101040,1,1
40134201101054,40134201101039,1,1
40134201101055,40134201101047,0.376146789,0.411283917
40134201101055,40134201101048,0.399082569,0.4117013
40134201101055,40134201101054,0.224770642,0.177014783
40134201101056,40134201101055,1,1
40134201101057,40134201101053,1,1
40134201101058,40134201101046,1,1
40134201101059,40134201101058,1,1
40134201101060,40134201101057,1,1
40134201101061,40134201101059,1,1
40134201101062,40134201101060,1,1
40134201101063,40134201101044,1,1
40134201101064,40134201101045,1,1
40134201101065,40134201101050,1,1
40134201101066,40134201101051,1,1
40134201101067,40134201101052,1,1
40134201101068,40134201101065,1,1
40134201101069,40134201101064,1,1
40134201101070,40134201101063,1,1
40134201101071,40134201101055,1,1
40134201101072,40134201101069,1,1
40134201101073,40134201101068,1,1
40134201101074,40134201101062,1,1
40134201101075,40134201101061,1,1
40134201101076,40134201101067,1,1
40134201101077,40134201101067,1,1
40134201101078,40134201101012,1,1
40134201101079,40134201101056,1,1
40134201101080,40134201101043,1,1
40134201102000,40134201102000,1,1
40134201102001,40134201101001,1.48E-05,0.002680424
40134201102001,40134201102001,0.99998521,0.997319576
40134201102002,40134201102006,1,1
40134201102003,40134201102005,1,1
40134201102004,40134201102004,1,1
40134201102005,40134201102003,1,1
40134201102006,40134201102002,1,1
40134201102007,40134201102007,1,1
40134201102008,40134201102008,1,1
40134201102009,40134201102010,1,0.133261397
40134201102009,40134201102011,0,0.866738603
40134201102010,40134201102000,0,8.91E-05
40134201102010,40134201102010,0.004411843,0.006759407
40134201102010,40134201102012,0.984718098,0.982060188
40134201102010,40134201102021,0.010870058,0.01109134
40134201102011,40134201102009,0.011326198,0.003206935
40134201102011,40134201102010,0.764448253,0.83698696
40134201102011,40134201102012,0.224225549,0.159806105
40134201102012,40134201102013,0.619047619,0.48874484
40134201102012,40134201102015,0.380952381,0.51125516
40134201102013,40134201102012,1,1
40134201102014,40134201102017,1,1
40134201102015,40134201102012,0.153668406,0.117966906
40134201102015,40134201102019,0.317118176,0.500539228
40134201102015,40134201102020,0.080124648,0.028770875
40134201102015,40134201102021,0.44908877,0.35272299
40134201102016,40134201102021,1,1
40134201102017,40134201102009,0.931738814,0.779241951
40134201102017,40134201102010,0.068261186,0.220758049
40134201102018,40134201102012,1,1
40134201102019,40134201102023,1,1
40134201102020,40134201102025,1,1
40134201102021,40134201102024,1,1
40134201102022,40134201102010,1,0.124680634
40134201102022,40134201102011,0,0.875319366
40134201102023,40134201102012,1,1
40134201102024,40134201102016,1,1
40134201102025,40134201102018,1,1
40134201102026,40134201102022,1,1
40134201102027,40134201102016,1,1
40134201102028,40134201102020,1,1
40134201102029,40134201101011,0,0.380716934
40134201102029,40134201101021,1,0.619283066
40134201102030,40134201101001,1,1
40134201102031,40134201102014,1,1
40134201102032,40134201102031,0.849358974,0.796291323
40134201102032,40134201102040,0.150641026,0.203708677
40134201102033,40134201102039,1,1
40134201102034,40134201102032,1,1
40134201102035,40134201102036,1,1
40134201102036,40134201102034,1,1
40134201102037,40134201102035,1,1
40134201102038,40134201102033,1,1
40134201102039,40134201102027,1,1
40134201102040,40134201102029,1,1
40134201102041,40134201102028,1,1
40134201102042,40134201102030,1,1
40134201102043,40134201102026,1,1
40134201102044,40134201102037,1,1
40134201102045,40134201102038,1,1
40134201102046,40134201102016,1,1
40134201102047,40134201102034,1,1
40134201111000,40134201111000,1,1
40134201111001,40134201111000,1,1
40134201111002,40134201111001,0.175257732,0.066716022
40134201111002,40134201111002,0.731958763,0.902361126
40134201111002,40134201111003,0.092783505,0.030922852
40134201111003,40134201111004,1,1
40134201111004,40134201111004,1,1
40134201111005,40134201111005,1,1
40134201111006,40134201111005,1,1
40134201111007,40134201111010,1,1
40134201111008,40134201111025,1,1
40134201111009,40134201111008,1,1
40134201111010,40134201111007,1,1
40134201111011,40134201111009,1,1
40134201111012,40134201111006,1,1
40134201111013,40134201111011,1,1
40134201111014,40134201111005,1,1
40134201111015,40134201111005,1,1
40134201111016,40134201111025,1,1
40134201111017,40134201111012,1,1
40134201111018,40134201111012,1,1
40134201111019,40134201111013,1,1
40134201111020,40134201111014,1,1
40134201111021,40134201111015,1,1
40134201111022,40134201111016,1,1
40134201111023,40134201111017,1,1
40134201111024,40134201111017,1,1
40134201111025,40134201111017,1,1
40134201111026,40134201111026,1,1
40134201111027,40134201111018,1,1
40134201111028,40134201111018,1,1
40134201111029,40134201111017,1,1
40134201111030,40134201111026,1,1
40134201111031,40134201111023,1,1
40134201111032,40134201111023,1,1
40134201111033,40134201111022,1,1
40134201111034,40134201111024,1,1
40134201111035,40134201111024,1,1
40134201111036,40134201111013,1,1
40134201111037,40134201111020,1,1
40134201111038,40134201111020,0.793595316,0.952713074
40134201111038,40134201111021,0.206404684,0.047286926
40134201111039,40134201111020,0.330887839,0.721551928
40134201111039,40134201111021,0.669112161,0.278448072
40134201111040,40134201111019,1,1
40134201112000,40134201112000,1,1
40134201112001,40134201112001,1,1
40134201112002,40134201112002,1,1
40134201112003,40134201112003,1,1
40134201112004,40134201112005,1,1
40134201112005,40134201112004,1,1
40134201112006,40134201112005,1,1
40134201112007,40134201112006,1,1
40134201112008,40134201112007,1,1
40134201112009,40134201112014,1,1
40134201112010,40134201112008,1,1
40134201112011,40134201112010,0,0
40134201112011,40134201112017,1,1
40134201112012,40134201112008,1,1
40134201112013,40134201112011,1,1
40134201112014,40134201112009,1,1
40134201112015,40134201112012,1,1
40134201112016,40134201112013,1,1
40134201112017,40134201112015,1,1
40134201112018,40134201112016,0.804901178,0.804901178
40134201112018,40134201112017,0.195098822,0.195098822
40134201112019,40134201112016,0.070026305,0.070026305
40134201112019,40134201112017,0.929973695,0.929973695
40134201112020,40134201112017,1,1
40134201113000,40134201113000,1,1
40134201113001,40134201113000,1,1
40134201113002,40134201113000,1,1
40134201113003,40134201113001,1,1
40134201113004,40134201113002,0.678686722,0.707640697
40134201113004,40134201113003,0.321313278,0.292359303
40134201113005,40134201113002,0.174086973,0.19454802
40134201113005,40134201113003,0.825913027,0.80545198
40134201113006,40134201113004,1,1
40134201113007,40134201113005,1,1
40134201113008,40134201113006,1,1
40134201113009,40134201113007,1,1
40134201113010,40134201113008,1,1
40134201113011,40134201113009,1,1
40134201113012,40134201113010,1,1
40134201113013,40134201113011,1,1
40134201113014,40134201113012,1,1
40134201113015,40134201113020,1,1
40134201113016,40134201113021,1,1
40134201113017,40134201113022,1,1
40134201113018,40134201113023,1,1
40134201113019,40134201113019,1,1
40134201113020,40134201113018,1,1
40134201113021,40134201113017,1,1
40134201113022,40134201113016,1,1
40134201113023,40134201113013,1,1
40134201113024,40134201113014,1,1
40134201113025,40134201113014,1,1
40134201113026,40134201113015,1,1
40134201113027,40134201113026,1,1
40134201113028,40134201113014,1,1
40134201113029,40134201113024,1,1
40134201113030,40134201113025,1,1
40134201121000,40134201121000,1,1
40134201121001,40134201121004,1,1
40134201121002,40134201121001,1,1
40134201121003,40134201121002,1,1
40134201121004,40134201121003,1,1
40134201121005,40134201121008,1,1
40134201121006,40134201121009,1,1
40134201121007,40134201121016,1,1
40134201121008,40134201121015,1,1
40134201121009,40134201121013,0.328,0.261604426
40134201121009,40134201121014,0.672,0.738395574
40134201121010,40134201121005,1,1
40134201121011,40134201121006,1,1
40134201121012,40134201121007,1,1
40134201121013,40134201121012,1,1
40134201121014,40134201121010,1,1
40134201121015,40134201121011,1,1
40134201122000,40134201122000,1,1
40134201122001,40134201122000,0,0.051765238
40134201122001,40134201122001,0.644444444,0.68300385
40134201122001,40134201122002,0.222222222,0.142335566
40134201122001,40134201122013,0.133333333,0.122895346
40134201122002,40134201122005,1,1
40134201122003,40134201122003,0.321573098,0.271876812
40134201122003,40134201122014,0.678426902,0.728123188
40134201122004,40134201122006,0.035814892,0.028512576
40134201122004,40134201122009,0.355172714,0.689250093
40134201122004,40134201122012,0.609012394,0.282237331
40134201122005,40134201122010,1,1
40134201122006,40134201122010,1,1
40134201122007,40134201122005,1,1
40134201122008,40134201122003,0.967546575,0.9591597
40134201122008,40134201122014,0.032453425,0.0408403
40134201122009,40134201122004,1,1
40134201122010,40134201122003,1,1
40134201122011,40134201122006,0.371104744,0.194897018
40134201122011,40134201122009,0.628895256,0.805102982
40134201122012,40134201122006,0.926398643,0.837755612
40134201122012,40134201122009,0.073601357,0.162244388
40134201122013,40134201122008,1,1
40134201122014,40134201122007,1,1
40134201122015,40134201122018,1,1
40134201122016,40134201122011,1,1
40134201122017,40134201122027,1,1
40134201122018,40134201122019,1,1
40134201122019,40134201122017,1,1
40134201122020,40134201122016,1,1
40134201122021,40134201122015,1,1
40134201122022,40134201122020,1,1
40134201122023,40134201122022,1,1
40134201122024,40134201122026,1,1
40134201122025,40134201122024,1,1
40134201122026,40134201122023,1,1
40134201122027,40134201122025,1,1
40134201122028,40134201122021,1,1
40134201122029,40134201122022,1,1
40134201122030,40134201122030,1,1
40134201122031,40134201122030,1,1
40134201122032,40134201122031,1,1
40134201122033,40134201122029,1,1
40134201122034,40134201122028,1,1
40134201122035,40134201122032,1,1
40134201122036,40134201122032,1,1
40134201131000,40134201131000,1,1
40134201131001,40134201131001,1,1
40134201131002,40134201131004,1,1
40134201131003,40134201131006,1,1
40134201131004,40134201131011,1,1
40134201131005,40134201131015,1,1
40134201131006,40134201131012,1,1
40134201131007,40134201131003,1,1
40134201131008,40134201131017,1,1
40134201131009,40134201131013,1,1
40134201131010,40134201131007,1,1
40134201131011,40134201131008,1,1
40134201131012,40134201131010,1,1
40134201131013,40134201131009,1,1
40134201131014,40134201131002,1,1
40134201131015,40134201131016,1,1
40134201131016,40134201131014,1,1
40134201131017,40134201131005,1,1
40134201131018,40134201131019,1,1
40134201131019,40134201131018,1,1
40134201131020,40134201131018,1,1
40134201131021,40134201131020,1,1
40134201131022,40134201131023,1,1
40134201131023,40134201131021,1,1
40134201131024,40134201131022,1,1
40134201131025,40134201131024,1,1
40134201131026,40134201131025,1,1
40134201131027,40134201131025,1,1
40134201132000,40134201132000,1,1
40134201132001,40134201132001,1,1
40134201132002,40134201132002,1,1
40134201132003,40134201132003,1,1
40134201132004,40134201132004,1,1
40134201132005,40134201132006,1,1
40134201132006,40134201132005,1,1
40134201132007,40134201132007,1,1
40134201132008,40134201132008,1,1
40134201132009,40134201132010,1,1
