geoid,aland20,awater20,lat20,lon20,name,land_acre
40131125141056.0,5883,0,33.4127085,-112.1764793,Estrella,1.453718715
40131125101036.0,11782,0,33.4256094,-112.2135975,Estrella,2.91139111
40131052003013.0,24286,0,33.5632226,-112.0646168,North Mountain,6.00119203
40130820281011.0,95592,0,33.4664404,-112.2443343,Maryvale,23.62126116
40131032071030.0,16323,0,33.6058799,-111.937824,Paradise Valley,4.033494915
40136123012001.0,18738,0,33.7160386,-112.1038369,Deer Valley,4.63025349
40131125142020.0,16111,0,33.3949012,-112.1800676,Laveen,3.981108655
40136127002000.0,54502,0,33.7683868,-111.9791142,Desert View,13.46771671
40131073001003.0,24136,0,33.5234165,-112.1074754,Alhambra,5.96412628
40131167381012.0,9673,0,33.3777522,-111.9962285,South Mountain,2.390246665
40131033031010.0,81489,0,33.6345217,-111.9982784,Paradise Valley,20.13633935
40136171001008.0,15798,0,33.6649299,-112.0073922,Paradise Valley,3.90376479
40131143022023.0,23988,0,33.4374776,-112.0855233,Central City,5.92755474
40131032151015.0,32750,0,33.6334349,-111.9849821,Paradise Valley,8.09268875
40131091022008.0,12452,0,33.5007251,-112.1217646,Alhambra,3.07695146
40130822041024.0,15461,0,33.415612,-112.2571419,Estrella,3.820490405
40131166182014.0,14843,0,33.3768868,-112.195731,Laveen,3.667779515
40131042041002.0,29135,0,33.5937,-112.1542207,North Mountain,7.199404175
40131144011011.0,24919,0,33.4485848,-112.1120763,Estrella,6.157609495
40136133004011.0,70442,0,33.7232816,-111.9864326,Desert View,17.40657041
40136114002011.0,30947,0,33.7206475,-112.1984061,Deer Valley,7.647158435
40131166204012.0,36660,0,33.3901678,-112.2053628,Laveen,9.0588693
40131083022000.0,31084,0,33.5019368,-111.9966825,Camelback East,7.68101182
40131167111002.0,23208,0,33.3333263,-111.9915224,Ahwatukee Foothills,5.73481284
40131060021010.0,43813,0,33.5475515,-112.1101902,Alhambra,10.82641137
40131085012008.0,19996,0,33.4974647,-112.0426979,Camelback East,4.94111158
40131165002005.0,81390,0,33.3822659,-112.0754334,South Mountain,20.11187595
40131166151005.0,32079,0,33.3904008,-112.0924844,South Mountain,7.926881295
40131105021007.0,25683,0,33.491973,-112.0672424,Encanto,6.346397715
40131064002006.0,65344,0,33.5340155,-112.0449369,Camelback East,16.14682912
40131125081008.0,5354,0,33.4561807,-112.2042309,Estrella,1.32300017
40136148002010.0,14940,0,33.6733335,-112.0893051,Deer Valley,3.6917487
40131068011003.0,38480,0,33.5379293,-112.1153225,Alhambra,9.5086004
40131167361006.0,15849,0,33.370943,-112.0665345,South Mountain,3.916367145
40131096041010.0,45554,0,33.5028924,-112.2060219,Maryvale,11.25662117
40136170023010.0,9854,0,33.6650277,-112.027881,Paradise Valley,2.43497267
40131051011018.0,80399,0,33.5790919,-111.9967694,Paradise Valley,19.8669949
40136170021006.0,81440,0,33.6605515,-112.0211605,Paradise Valley,20.1242312
40131047024012.0,3170,0,33.5787288,-112.0520561,North Mountain,0.78332285
40131036071010.0,23894,0,33.624997,-112.0335427,Paradise Valley,5.90432687
40131166192094.0,23543,0,33.3457649,-112.1755437,Laveen,5.817593015
40136116002000.0,741706,0,33.718499,-112.1597076,Deer Valley,183.2792611
40131118002012.0,19124,0,33.468986,-112.0792543,Encanto,4.72563602
40131069004012.0,8281,0,33.5337856,-112.126168,Alhambra,2.046276505
40131058002004.0,30665,0,33.5434467,-112.1407945,Alhambra,7.577474825
40131044022008.0,110592,0,33.5801815,-112.115852,North Mountain,27.32783616
40130822061005.0,25986,0,33.4168936,-112.2525902,Estrella,6.42127053
40131045022001.0,9339,0,33.5818875,-112.0881786,North Mountain,2.307713595
40131148003021.0,29297,0,33.4103496,-112.0835658,South Mountain,7.239435185
40131165001011.0,20138,0,33.389518,-112.0770847,South Mountain,4.97620049
40136168004004.0,37426,0,33.6651573,-112.0602583,Deer Valley,9.24815173
40131167032007.0,15845,0,33.3694425,-112.0584498,South Mountain,3.915378725
40131112041026.0,6109,0,33.4520865,-111.9692742,Camelback East,1.509564445
40131171002007.0,20347,0,33.5006986,-112.0792007,Encanto,5.027845435
40131162024004.0,35983,0,33.3871403,-111.9948827,South Mountain,8.891579215
40131085024002.0,161550,0,33.5074678,-112.0366905,Camelback East,39.91981275
40131132021002.0,13520,0,33.4582133,-112.061359,Central City,3.3408596
40131116022002.0,19813,0,33.4724909,-112.0400331,Encanto,4.895891365
40136125003008.0,54904,0,33.7873423,-111.9823642,Desert View,13.56705292
40131042051012.0,19225,0,33.5777497,-112.1400651,North Mountain,4.750593625
40131047022001.0,39232,0,33.5703979,-112.0513444,North Mountain,9.69442336
40131032104007.0,81195,0,33.5983337,-111.9941022,Paradise Valley,20.06369048
40131094012004.0,33682,0,33.4991538,-112.1757505,Maryvale,8.32299061
40131111001017.0,132560,0,33.4818473,-111.9676893,Camelback East,32.7562388
40131054001014.0,88177,0,33.5544485,-112.08837,North Mountain,21.78897759
40131123013008.0,28916,0,33.4689989,-112.163654,Maryvale,7.14528818
40131172002041.0,108107,0,33.4171008,-112.0342843,South Mountain,26.71378024
40131125141008.0,122010,0,33.4260723,-112.1538214,Estrella,30.14928105
40131167253009.0,250490,0,33.2984318,-112.0471147,Ahwatukee Foothills,61.89733145
40131167191016.0,26389,0,33.3055486,-111.9867319,Ahwatukee Foothills,6.520853845
40131072022017.0,18793,0,33.519282,-112.1234005,Alhambra,4.643844265
40136166003010.0,20626,0,33.6630252,-112.0857553,Deer Valley,5.09678773
40131144022000.0,23082,0,33.4464715,-112.1011672,Central City,5.70367761
40131127001004.0,30683,0,33.4591425,-112.130125,Estrella,7.581922715
40131159001000.0,20302,0,33.4063243,-112.0482207,South Mountain,5.01672571
40131033031026.0,10395,0,33.6295874,-111.9973812,Paradise Valley,2.568656475
40136169003005.0,27764,0,33.6681732,-112.0344576,Paradise Valley,6.86062322
40136162002003.0,25574,0,33.6596987,-112.1536609,Deer Valley,6.31946327
40131125141005.0,265407,0,33.4353532,-112.1648753,Estrella,65.58339674
40131129004032.0,32228,0,33.4522887,-112.0921063,Central City,7.96369994
40130822121008.0,20880,0,33.4149234,-112.2834625,Estrella,5.1595524
40131129001023.0,22033,0,33.4632263,-112.0902261,Central City,5.444464465
40131069003012.0,38405,0,33.5282232,-112.1313143,Alhambra,9.490067525
40131171001004.0,20080,0,33.5011488,-112.0743036,Encanto,4.9618684
40131164003005.0,24282,0,33.3822682,-112.0497438,South Mountain,6.00020361
40131143011002.0,6621,0,33.4512125,-112.090335,Central City,1.636082205
40131083022007.0,21203,0,33.4978973,-112.0008831,Camelback East,5.239367315
40131108022017.0,19302,0,33.4817214,-112.0279991,Camelback East,4.76962071
40131057011007.0,18047,0,33.5654443,-112.1484853,North Mountain,4.459503935
40131124021004.0,37474,0,33.4716455,-112.1828993,Maryvale,9.26001277
40131125122009.0,58411,0,33.4577231,-112.1707029,Estrella,14.43365016
40136148002023.0,14328,0,33.6690473,-112.0851123,Deer Valley,3.54052044
40130820071007.0,10048,0,33.5058521,-112.2514529,Maryvale,2.48291104
40131124021006.0,35992,0,33.469109,-112.1856143,Maryvale,8.89380316
40131096031013.0,22072,0,33.4980565,-112.2291623,Maryvale,5.45410156
40131090022010.0,76982,0,33.5031418,-112.1104457,Alhambra,19.02263711
40131032201030.0,16210,0,33.6116617,-111.9334065,Paradise Valley,4.00557205
40131036042004.0,77809,0,33.6367155,-112.0845345,Deer Valley,19.22699295
40131108022020.0,19707,0,33.4827137,-112.0204919,Camelback East,4.869698235
40131042021010.0,28054,0,33.6140689,-112.1399163,North Mountain,6.93228367
40131065022012.0,24898,0,33.5341728,-112.0549201,Camelback East,6.15242029
40131037021000.0,19696,0,33.5922446,-112.0489483,North Mountain,4.86698008
40136150012004.0,2475,0,33.68678,-111.9948021,Desert View,0.611584875
40136117002011.0,81675,0,33.7070746,-112.1675956,Deer Valley,20.18230088
40136170023006.0,4784,0,33.6671119,-112.0271124,Paradise Valley,1.18215032
40131044022025.0,39346,0,33.5685188,-112.1091678,North Mountain,9.72259333
40131173001027.0,444584,0,33.409331,-112.1068931,South Mountain,109.8589293
40136188002000.0,220992,0,33.6428665,-112.0977245,Deer Valley,54.60822816
40131130001021.0,30522,0,33.4593351,-112.0663419,Central City,7.54213881
40131122022005.0,28265,0,33.4712265,-112.1492666,Maryvale,6.984422825
40131091011014.0,373778,0,33.5043021,-112.1297324,Alhambra,92.36241269
40131166204002.0,31184,0,33.3910254,-112.2037081,Laveen,7.70572232
40131097023002.0,16569,0,33.4862264,-112.2322821,Maryvale,4.094282745
40136192002002.0,8259,0,33.6463886,-112.0581646,Deer Valley,2.040840195
40131032101005.0,111558,0,33.6063387,-111.9797372,Paradise Valley,27.56653959
40131100022004.0,39121,0,33.4925755,-112.1582316,Maryvale,9.666994705
40136150013020.0,19122,0,33.6872243,-112.0190523,Desert View,4.72514181
40131125192019.0,19009,0,33.4666224,-112.213248,Maryvale,4.697218945
40130820181008.0,24093,0,33.4771816,-112.248942,Maryvale,5.953500765
40131125103013.0,29061,0,33.4234577,-112.2314119,Estrella,7.181118405
40131089012003.0,21013,0,33.5005986,-112.0862377,Encanto,5.192417365
40131166103016.0,9309,0,33.3774181,-112.1452046,Laveen,2.300300445
40131051021006.0,15843,0,33.5559887,-112.0379976,Camelback East,3.914884515
40131167172000.0,101822,0,33.3335475,-111.9733566,Ahwatukee Foothills,25.16072531
40131119002017.0,8964,0,33.4680587,-112.0887074,Encanto,2.21504922
40131036153007.0,82229,0,33.5829949,-112.0933914,North Mountain,20.31919705
40131074011006.0,17247,0,33.5221807,-112.0874179,Alhambra,4.261819935
40136100022008.0,1548924,0,33.8758096,-112.175246,Rio Vista,382.746865
40131104003004.0,56639,0,33.4854659,-112.098849,Encanto,13.9957801
40131136021013.0,93962,0,33.4523362,-112.0097325,Central City,23.21848001
40131073002001.0,57553,0,33.5150376,-112.1019572,Alhambra,14.22163407
40136123012029.0,79095,0,33.7000993,-112.1010376,Deer Valley,19.54476998
40131167121004.0,20434,0,33.2959585,-111.9766983,Ahwatukee Foothills,5.04934357
40131107021006.0,96640,0,33.4816871,-112.0371675,Encanto,23.8802272
40131106002006.0,27225,0,33.4923269,-112.0509091,Encanto,6.727433625
40131126012004.0,19660,0,33.4638066,-112.1391131,Maryvale,4.8580843
40131089021008.0,38348,0,33.5054379,-112.098061,Alhambra,9.47598254
40131123025009.0,21627,0,33.4735754,-112.1584676,Maryvale,5.344139835
40131072011004.0,13092,0,33.516333,-112.1319028,Alhambra,3.23509866
40131122023004.0,12646,0,33.4761164,-112.1460663,Maryvale,3.12488983
40131048021015.0,35941,0,33.5880454,-112.0196127,Paradise Valley,8.881200805
40131071011007.0,34582,0,33.5207288,-112.1461775,Alhambra,8.54538511
40130820172002.0,9244,0,33.4676603,-112.2716963,Maryvale,2.28423862
40131045023007.0,21447,0,33.5776837,-112.0989203,North Mountain,5.299660935
40131074013010.0,15976,0,33.5110914,-112.0900859,Alhambra,3.94774948
40136150022021.0,4938,0,33.6809427,-111.9919596,Desert View,1.22020449
40131067021016.0,35010,0,33.5334856,-112.0892265,Alhambra,8.65114605
40136199004012.0,15873,0,33.6446121,-111.9633251,Paradise Valley,3.922297665
40131073004005.0,8129,0,33.5163382,-112.1154682,Alhambra,2.008716545
40136115002002.0,119249,0,33.7346236,-112.1782732,Deer Valley,29.46702415
40131136022013.0,20235,0,33.4535574,-112.0052275,Central City,5.000169675
40131158012009.0,19857,0,33.394936,-112.0651952,South Mountain,4.906763985
40136120001014.0,36163,0,33.7807305,-112.0997793,North Gateway,8.936058115
40136147001057.0,56136,0,33.6823047,-112.0751446,Deer Valley,13.87148628
40131137014003.0,8105,0,33.4603185,-111.9816386,Camelback East,2.002786025
40131153002004.0,156644,0,33.4122959,-112.0580706,South Mountain,38.70751562
40131116022012.0,30465,0,33.4686223,-112.039877,Encanto,7.528053825
40131125122044.0,106073,0,33.4455192,-112.1623495,Estrella,26.21116867
40131062001020.0,52244,0,33.5398931,-112.0815646,Alhambra,12.90975362
40136113003002.0,28332,0,33.7781501,-112.1104678,North Gateway,7.00097886
40131167293010.0,22217,0,33.3176232,-112.0078359,Ahwatukee Foothills,5.489931785
40131036091013.0,7789,0,33.6149452,-112.1148108,North Mountain,1.924700845
40131088022004.0,10845,0,33.5079117,-112.0731737,Alhambra,2.679853725
40136128001037.0,78604,0,33.7418736,-111.9805091,Desert View,19.42344142
40131111001015.0,27549,0,33.4823517,-111.9636865,Camelback East,6.807495645
40130822133007.0,19619,0,33.4250824,-112.2868259,Estrella,4.847952995
40131143021004.0,23349,0,33.4428403,-112.0969007,Central City,5.769654645
40131124021002.0,20147,0,33.4723812,-112.1858432,Maryvale,4.978424435
40136192002004.0,10090,0,33.6463742,-112.0598991,Deer Valley,2.49328945
40131105022019.0,21392,0,33.4815665,-112.0661822,Encanto,5.28607016
40131070022015.0,31878,0,33.5272188,-112.1407172,Alhambra,7.87721319
40131055012000.0,12295,0,33.5626891,-112.1159137,North Mountain,3.038155975
40136181001014.0,9266,0,33.6456857,-112.1665386,Deer Valley,2.28967493
40131084004008.0,3592,0,33.5050681,-112.0133131,Camelback East,0.88760116
40131125022012.0,18593,0,33.4679099,-112.1877856,Maryvale,4.594423265
40136123012023.0,63863,0,33.7101179,-112.1018442,Deer Valley,15.78086662
40131101004000.0,17857,0,33.4873257,-112.1397995,Maryvale,4.412553985
40136184002021.0,22567,0,33.6493196,-112.1193893,Deer Valley,5.576418535
40136197001011.0,12158,0,33.6504965,-111.9803945,Paradise Valley,3.00430259
40131125182079.0,17834,0,33.4055858,-112.1999234,Estrella,4.40687057
40131042053010.0,14366,0,33.5744559,-112.1360119,North Mountain,3.54991043
40131043021004.0,21849,0,33.5852159,-112.1172261,North Mountain,5.398997145
40131156001019.0,71215,0,33.3978971,-112.1116024,South Mountain,17.59758258
40131167382007.0,15588,0,33.3770879,-111.9997129,South Mountain,3.85187274
40131140001002.0,21622,0,33.4509045,-112.0531217,Central City,5.34290431
40131058002006.0,36431,0,33.5435387,-112.1366684,Alhambra,9.002282255
40131032152008.0,161401,0,33.6296143,-111.99491,Paradise Valley,39.88299411
40136133001043.0,526381,0,33.7307223,-111.9658433,Desert View,130.071377
40131039002007.0,15692,0,33.5990283,-112.1069438,North Mountain,3.87757166
40131162052026.0,51885,0,33.3791452,-111.9796306,South Mountain,12.82104293
40131090023010.0,19706,0,33.502737,-112.1051933,Alhambra,4.86945113
40131158022009.0,9311,0,33.3935924,-112.0762536,South Mountain,2.300794655
40136123022002.0,10977,0,33.7415578,-112.111527,Deer Valley,2.712471585
40131044011022.0,137591,0,33.5839592,-112.1014471,North Mountain,33.99942406
40136163001027.0,81688,0,33.6592351,-112.1367135,Deer Valley,20.18551324
40131167151005.0,19668,0,33.3581786,-111.9805572,Ahwatukee Foothills,4.86006114
40136113006006.0,77219,0,33.7848624,-112.108306,North Gateway,19.081201
40131061004002.0,40073,0,33.5430098,-112.0900678,Alhambra,9.902238665
40136185002000.0,22262,0,33.6434153,-112.1311775,Deer Valley,5.50105151
40131157004004.0,53995,0,33.4032534,-112.0840355,South Mountain,13.34243448
40136185001029.0,20763,0,33.6441358,-112.1265827,Deer Valley,5.130641115
40131132021005.0,26880,0,33.4571383,-112.0636381,Central City,6.6421824
40131135031008.0,20304,0,33.4590046,-112.0161538,Central City,5.01721992
40131042123019.0,8436,0,33.5964917,-112.1461305,North Mountain,2.08457778
40131166103025.0,57817,0,33.3652846,-112.1481457,Laveen,14.28686979
40131162033012.0,123724,0,33.379465,-112.021829,South Mountain,30.57281902
40131110002008.0,31690,0,33.490079,-111.9926057,Camelback East,7.83075745
40131131003010.0,78007,0,33.4529095,-112.0687492,Central City,19.27591974
40131067031018.0,27110,0,33.5245022,-112.0967896,Alhambra,6.69901655
40131034004007.0,8888,0,33.6011897,-112.0084315,Paradise Valley,2.19626924
40131076013020.0,12799,0,33.5119445,-112.0569936,Camelback East,3.162696895
40136125001002.0,16937,0,33.7873024,-111.9869251,Desert View,4.185217385
40131143022013.0,23735,0,33.4393447,-112.0880221,Central City,5.865037175
40136123023019.0,27945,0,33.7260918,-112.1058211,Deer Valley,6.905349225
40131172002007.0,22507,0,33.4247376,-112.0450965,Central City,5.561592235
40131121001017.0,28418,0,33.4783016,-112.1235195,Maryvale,7.02222989
40136106003026.0,19370,0,33.7995785,-112.1163328,North Gateway,4.78642385
40131100021005.0,31957,0,33.4924953,-112.1653292,Maryvale,7.896734485
40131036063001.0,23851,0,33.6368754,-112.0331004,Paradise Valley,5.893701355
40131167192003.0,68563,0,33.3139511,-111.9779749,Ahwatukee Foothills,16.94226012
40131125172010.0,34249,0,33.4097904,-112.2106376,Estrella,8.463099145
40131045022006.0,40279,0,33.5794164,-112.0901578,North Mountain,9.953142295
40131096034011.0,22669,0,33.4960013,-112.227836,Maryvale,5.601623245
40131042023022.0,8879,0,33.6109766,-112.1487217,North Mountain,2.194045295
40131169001021.0,23431,0,33.4858191,-112.1167537,Alhambra,5.789917255
40136118001002.0,20702,0,33.7042973,-112.1440685,Deer Valley,5.11556771
40131033033003.0,12879,0,33.6299164,-112.0083623,Paradise Valley,3.182465295
40131111003026.0,27575,0,33.4862724,-111.9756294,Camelback East,6.813920375
40136148003010.0,23820,0,33.6721298,-112.0806046,Deer Valley,5.8860411
40131077006008.0,31455,0,33.5213777,-112.0403952,Camelback East,7.772687775
40131035021009.0,35858,0,33.6083753,-112.020172,Paradise Valley,8.86069109
40131042262012.0,26566,0,33.6372665,-112.1437182,Deer Valley,6.56459143
40131167254013.0,11856,0,33.29105,-112.0442461,Ahwatukee Foothills,2.92967688
40131112011001.0,59158,0,33.4792855,-111.9670096,Camelback East,14.61823759
40131119002003.0,14630,0,33.4719424,-112.0864965,Encanto,3.61514615
40136122001027.0,118656,0,33.7361073,-112.1010846,North Gateway,29.32049088
40131032201019.0,16302,0,33.6145544,-111.9312042,Paradise Valley,4.02830571
40131163001005.0,32526,0,33.3909965,-112.0322593,South Mountain,8.03733723
40131042123007.0,19714,0,33.6020302,-112.1445574,North Mountain,4.87142797
40131125101025.0,629821,0,33.4336406,-112.2166926,Estrella,155.6319182
40131131002001.0,13596,0,33.4581515,-112.0668509,Central City,3.35963958
40139810001003.0,22483,0,33.4566851,-112.0287873,Central City,5.555661715
40131145002012.0,28587,0,33.4462668,-112.127572,Estrella,7.063990635
40131125222013.0,22655,0,33.4568136,-112.191345,Estrella,5.598163775
40131032082005.0,39069,0,33.5964258,-111.9826199,Paradise Valley,9.654145245
40136163001003.0,1335,0,33.6692806,-112.1514022,Deer Valley,0.329885175
40131069002005.0,40768,0,33.5281639,-112.1237637,Alhambra,10.07397664
40131032143006.0,23046,0,33.6169115,-111.9601171,Paradise Valley,5.69478183
40131125122007.0,159402,0,33.4593468,-112.1624781,Estrella,39.38903121
40131084004002.0,18269,0,33.5057595,-112.0150042,Camelback East,4.514361245
40131034002004.0,24692,0,33.6071385,-112.0001768,Paradise Valley,6.10151666
40131046001008.0,16841,0,33.5782711,-112.0727808,North Mountain,4.161495305
40136125003010.0,7010,0,33.7902758,-111.9782938,Desert View,1.73220605
40131036121001.0,22500,0,33.6336586,-112.066317,North Mountain,5.5598625
40131084002006.0,21284,0,33.4999228,-112.0158666,Camelback East,5.25938282
40131138006026.0,30003,0,33.4360129,-111.9859881,Central City,7.413891315
40131036054012.0,37851,0,33.6188986,-112.0724544,North Mountain,9.353171355
40131137014004.0,11597,0,33.4610857,-111.9798841,Camelback East,2.865676685
40131160004016.0,47455,0,33.3939266,-112.0460075,South Mountain,11.72636778
40131037012003.0,42845,0,33.6003076,-112.0451754,Paradise Valley,10.58721373
40131051022018.0,8749,0,33.538173,-112.0321818,Camelback East,2.161921645
40131063001015.0,27256,0,33.5487366,-112.0532032,Camelback East,6.73509388
40131044022011.0,29866,0,33.577158,-112.1167467,North Mountain,7.38003793
40136170021012.0,38488,0,33.6578565,-112.0157593,Paradise Valley,9.51057724
40136167001006.0,12248,0,33.6570238,-112.0685689,Deer Valley,3.02654204
40131094022002.0,19931,0,33.5048187,-112.1756572,Maryvale,4.925049755
40131166162020.0,48183,0,33.3837169,-112.1050284,South Mountain,11.90626022
40136150023025.0,312194,0,33.6791976,-112.0105964,Desert View,77.14469837
40131109022008.0,125777,0,33.4884117,-111.9978464,Camelback East,31.08012559
40131167322008.0,23102,0,33.3641173,-112.0838502,South Mountain,5.70861971
40131161002017.0,27016,0,33.4010043,-112.0255841,South Mountain,6.67578868
40131032091018.0,9033,0,33.5974613,-111.9774218,Paradise Valley,2.232099465
40131042252020.0,2484,0,33.6260633,-112.1684165,Deer Valley,0.61380882
40131168002010.0,27961,0,33.4637819,-112.1094402,Maryvale,6.909302905
40131108021004.0,31417,0,33.4848491,-112.0206718,Camelback East,7.763297785
40131045011010.0,19292,0,33.5687721,-112.0958313,North Mountain,4.76714966
40131036151016.0,86006,0,33.586112,-112.0644922,North Mountain,21.25251263
40131167142017.0,3296,0,33.2910328,-112.0217475,Ahwatukee Foothills,0.81445808
40131033031006.0,29555,0,33.6352915,-112.0019569,Paradise Valley,7.303188275
40131042022012.0,30306,0,33.6239083,-112.1362003,North Mountain,7.48876413
40131157003003.0,28410,0,33.3980839,-112.0867766,South Mountain,7.02025305
40136117001002.0,20960,0,33.7103651,-112.1920409,Deer Valley,5.1793208
40131125141035.0,3034,0,33.4122271,-112.1713729,Estrella,0.74971657
40131036122000.0,46783,0,33.632457,-112.0675767,North Mountain,11.56031322
40136123021007.0,62047,0,33.7366254,-112.1106225,Deer Valley,15.33212394
40131043021002.0,26150,0,33.5890544,-112.1196626,North Mountain,6.46179575
40131036061012.0,11529,0,33.6302128,-112.0332836,Paradise Valley,2.848873545
40130822043005.0,30614,0,33.4200232,-112.2678418,Estrella,7.56487247
40131144022019.0,36474,0,33.4409213,-112.1021918,Central City,9.01290777
40131032104001.0,10680,0,33.6047511,-111.9811696,Paradise Valley,2.6390814
40131042191009.0,52249,0,33.6007151,-112.1532925,North Mountain,12.91098915
40131051012035.0,224496,0,33.5640632,-111.9815957,Paradise Valley,55.47408408
40130822063002.0,19853,0,33.4185283,-112.251488,Estrella,4.905775565
40136117003019.0,26789,0,33.700467,-112.1803066,Deer Valley,6.619695845
40136195001010.0,25379,0,33.6519343,-112.0239079,Paradise Valley,6.271277795
40131032082000.0,89531,0,33.5981561,-111.98269,Paradise Valley,22.12355776
40131095003006.0,20024,0,33.5087858,-112.1984784,Maryvale,4.94803052
40131079001006.0,73925,0,33.5150693,-111.9724656,Camelback East,18.26723713
40131167341004.0,30355,0,33.3624896,-112.0755295,South Mountain,7.500872275
40131167383028.0,112636,0,33.3677689,-112.0293946,South Mountain,27.83291878
40131166201010.0,9066,0,33.3844016,-112.1932762,Laveen,2.24025393
40136170022013.0,9677,0,33.6651532,-112.016967,Paradise Valley,2.391235085
40131074011002.0,11674,0,33.5233979,-112.0862333,Alhambra,2.88470377
40136100022038.0,9537,0,33.8207703,-112.1474613,North Gateway,2.356640385
40131167292002.0,21714,0,33.3141594,-112.0277546,Ahwatukee Foothills,5.36563797
40131041002002.0,118010,0,33.6178728,-112.1196488,North Mountain,29.16086105
40136124022016.0,473447,0,33.7724081,-112.071735,Desert View,116.9911209
40131112013005.0,129489,0,33.4683416,-111.9708744,Camelback East,31.99737935
40131129001022.0,22808,0,33.4632327,-112.0880964,Central City,5.63597084
40131136022004.0,105414,0,33.4538104,-112.0031715,Central City,26.04832647
40131034002005.0,15934,0,33.6068172,-112.0015478,Paradise Valley,3.93737107
40131125121012.0,266484,0,33.4388267,-112.191595,Estrella,65.84952882
40131072021012.0,32308,0,33.5199934,-112.1277487,Alhambra,7.98346834
40136191001000.0,12269,0,33.6439473,-112.0616722,Deer Valley,3.031731245
40131127001010.0,36266,0,33.460075,-112.12784,Estrella,8.96150993
40131111002002.0,8517,0,33.4811264,-111.9776333,Camelback East,2.104593285
40131167372030.0,5360,0,33.3631739,-112.0391962,South Mountain,1.3244828
40131117001014.0,20441,0,33.4756878,-112.0525457,Encanto,5.051073305
40131042051002.0,15924,0,33.581674,-112.1413999,North Mountain,3.93490002
40131157003012.0,49948,0,33.397812,-112.0830259,South Mountain,12.34240054
40131069003010.0,47907,0,33.5255455,-112.1262576,Alhambra,11.83805924
40131167273006.0,44137,0,33.2914659,-112.0731736,Ahwatukee Foothills,10.90647339
40131152003014.0,14883,0,33.4090026,-112.0266046,South Mountain,3.677663715
40131106002019.0,10178,0,33.4906458,-112.0557916,Encanto,2.51503469
40131032172023.0,28825,0,33.6285525,-111.9463464,Paradise Valley,7.122801625
40131032072016.0,43276,0,33.6010189,-111.9415809,Paradise Valley,10.69371598
40136189001009.0,32672,0,33.6437755,-112.0720445,Deer Valley,8.07341456
40136150021003.0,234119,0,33.6685425,-111.9971744,Desert View,57.8519755
40131045022012.0,20233,0,33.5771831,-112.087979,North Mountain,4.999675465
40131056011015.0,57492,0,33.5611333,-112.118698,North Mountain,14.20656066
40131172002035.0,7612,0,33.418379,-112.0312161,Central City,1.88096326
40131168004010.0,37691,0,33.4530819,-112.102838,Central City,9.313634555
40131085021008.0,21295,0,33.495313,-112.031286,Camelback East,5.262100975
40136163001026.0,81734,0,33.6610626,-112.1367269,Deer Valley,20.19688007
40131140002010.0,129490,0,33.4410601,-112.0627647,Central City,31.99762645
40131048011024.0,20857,0,33.5799481,-112.0165046,Paradise Valley,5.153868985
40131116012016.0,20479,0,33.4703007,-112.0340526,Encanto,5.060463295
40136124022031.0,3303542,0,33.7178748,-112.0348635,Desert View,816.3217459
40131045021010.0,118730,0,33.5748424,-112.0831048,North Mountain,29.33877665
40131042022015.0,87913,0,33.6188259,-112.1403623,North Mountain,21.72374187
40131056012003.0,17417,0,33.5585077,-112.121712,North Mountain,4.303827785
40136193001022.0,38016,0,33.6481423,-112.0415605,Paradise Valley,9.39394368
40131043011011.0,24960,0,33.5936581,-112.1323838,North Mountain,6.1677408
40131127002005.0,33052,0,33.4552926,-112.1238294,Estrella,8.16731446
40131036054000.0,57868,0,33.6245619,-112.0673202,North Mountain,14.29947214
40136113005004.0,14051,0,33.7901744,-112.1231087,North Gateway,3.472072355
40131167322010.0,30949,0,33.3624048,-112.0824044,South Mountain,7.647652645
40136146021010.0,16795,0,33.6713597,-112.1243356,Deer Valley,4.150128475
40131072011007.0,9926,0,33.5156803,-112.1318883,Alhambra,2.45276423
40131076012000.0,62610,0,33.5224647,-112.0579047,Camelback East,15.47124405
40131033061000.0,139870,0,33.6314212,-112.0259586,Paradise Valley,34.56257635
40136120001017.0,40326,0,33.7776942,-112.0986474,North Gateway,9.96475623
40136149001018.0,35736,0,33.6693275,-112.0546948,Deer Valley,8.83054428
40131167292004.0,20379,0,33.3088289,-112.031057,Ahwatukee Foothills,5.035752795
40130822042015.0,24769,0,33.4070003,-112.2634518,Estrella,6.120543745
40136106003017.0,10589,0,33.7984205,-112.1140093,North Gateway,2.616594845
40136125002043.0,97094,0,33.7849229,-111.9752292,Desert View,23.99241287
40131095002001.0,65899,0,33.5013693,-112.1963195,Maryvale,16.2839724
40131071012013.0,18932,0,33.5192179,-112.1407036,Alhambra,4.67819186
40131162043011.0,10073,0,33.3969439,-111.9786513,South Mountain,2.489088665
40131166063028.0,26558,0,33.3853938,-112.1359316,Laveen,6.56261459
40136117004024.0,45531,0,33.69993,-112.1530774,Deer Valley,11.25093776
40131159001005.0,51128,0,33.4029809,-112.0582271,South Mountain,12.63398444
40131049004005.0,33446,0,33.5912175,-112.0066084,Paradise Valley,8.26467383
40131116011005.0,13780,0,33.473477,-112.0375083,Encanto,3.4051069
40131042251006.0,29197,0,33.6365983,-112.1548161,Deer Valley,7.214724685
40136167001020.0,11783,0,33.6630144,-112.0659262,Deer Valley,2.911638215
